datetime,nifty_open,nifty_high,nifty_low,nifty_close,call_open,call_high,call_low,call_close,put_open,put_high,put_low,put_close
2025-10-06 09:44:00+05:30,24941.45,24947.2,24939.2,24944.8,203.5,207.5,202.0,204.85,212.6,213.55,208.0,211.35
2025-10-06 09:45:00+05:30,24945.3,24954.25,24941.05,24953.45,205.1,215.0,203.6,211.7,211.35,212.5,201.0,203.55
2025-10-06 09:46:00+05:30,24953.1,24956.0,24946.65,24949.6,211.7,215.55,208.45,213.05,204.6,207.8,200.9,204.2
2025-10-06 09:47:00+05:30,24950.75,24954.45,24945.0,24946.35,212.4,216.9,207.75,209.6,204.2,209.0,199.2,207.25
2025-10-06 09:48:00+05:30,24945.65,24957.3,24944.25,24957.3,209.6,219.15,207.95,219.15,207.25,209.5,196.15,197.3
2025-10-06 09:49:00+05:30,24956.3,24959.25,24951.1,24958.15,219.15,223.75,214.2,223.75,197.3,202.05,194.0,194.45
2025-10-06 09:50:00+05:30,24958.6,24967.85,24957.85,24960.55,223.15,229.0,219.8,221.85,194.45,197.5,188.9,195.8
2025-10-06 09:51:00+05:30,24960.7,24963.3,24953.8,24954.85,221.85,225.15,218.25,218.9,194.85,198.6,192.1,197.8
2025-10-06 09:52:00+05:30,24955.0,24958.8,24949.2,24950.55,218.9,223.0,216.2,216.4,197.1,200.6,194.0,200.0
2025-10-06 09:53:00+05:30,24951.3,24951.3,24940.15,24941.7,216.4,217.5,211.0,213.4,200.0,205.35,199.7,204.3
2025-10-06 09:54:00+05:30,24941.75,24946.9,24940.0,24941.7,213.4,215.35,207.35,208.55,203.85,209.35,201.35,208.2
2025-10-06 09:55:00+05:30,24941.4,24945.45,24937.3,24940.75,208.55,213.6,207.0,210.65,208.5,209.9,203.1,206.65
2025-10-06 09:56:00+05:30,24940.5,24944.7,24939.75,24944.45,210.65,212.4,208.8,211.8,206.65,208.3,204.4,205.05
2025-10-06 09:57:00+05:30,24943.85,24953.7,24942.1,24952.2,212.6,217.5,209.45,216.9,205.05,207.3,199.4,200.25
2025-10-06 09:58:00+05:30,24952.45,24957.35,24950.85,24953.65,216.65,220.4,216.0,218.55,200.25,200.7,196.2,197.9
2025-10-06 09:59:00+05:30,24955.4,24956.1,24951.95,24953.6,218.55,219.9,216.55,219.6,198.0,200.15,196.65,197.0
2025-10-06 10:00:00+05:30,24954.7,24962.85,24954.7,24960.35,219.6,224.7,218.45,222.1,197.0,198.25,191.2,193.0
2025-10-06 10:01:00+05:30,24959.9,24959.9,24947.6,24956.3,222.1,225.0,216.1,225.0,193.0,200.7,192.0,192.9
2025-10-06 10:02:00+05:30,24956.35,24956.35,24947.8,24950.65,225.0,225.45,218.5,220.65,192.9,198.35,191.05,196.9
2025-10-06 10:03:00+05:30,24950.1,24957.15,24947.6,24956.45,220.45,225.85,217.2,225.05,196.9,199.55,191.3,191.45
2025-10-06 10:04:00+05:30,24956.6,24960.7,24954.35,24955.65,225.05,229.25,222.85,223.35,191.45,194.0,187.25,193.35
2025-10-06 10:05:00+05:30,24955.75,24955.75,24946.7,24950.0,223.35,223.85,214.8,215.9,193.35,202.4,193.35,200.95
2025-10-06 10:06:00+05:30,24949.7,24954.75,24946.45,24954.15,215.9,220.3,215.85,219.55,200.95,201.15,196.45,197.65
2025-10-06 10:07:00+05:30,24952.85,24958.5,24951.7,24957.55,219.55,224.85,217.35,222.75,197.65,198.1,192.55,194.1
2025-10-06 10:08:00+05:30,24956.8,24959.8,24954.65,24955.0,222.75,226.3,220.7,223.15,194.1,194.8,190.75,193.65
2025-10-06 10:09:00+05:30,24955.45,24960.45,24953.65,24959.3,223.15,226.0,220.7,224.6,193.65,196.05,190.7,191.9
2025-10-06 10:10:00+05:30,24958.75,24959.75,24954.65,24958.1,224.6,225.8,221.35,224.0,191.9,195.65,191.05,192.9
2025-10-06 10:11:00+05:30,24956.55,24958.8,24952.85,24954.0,224.0,224.9,219.0,220.85,192.9,198.0,192.0,196.75
2025-10-06 10:12:00+05:30,24954.45,24962.5,24953.3,24962.5,220.85,232.4,220.0,231.45,196.75,197.0,184.75,185.7
2025-10-06 10:13:00+05:30,24961.75,24972.35,24961.0,24969.6,230.95,239.3,230.6,236.4,185.7,186.6,176.05,180.0
2025-10-06 10:14:00+05:30,24970.1,24970.2,24965.25,24968.9,236.2,237.5,233.15,236.75,180.0,183.75,180.0,180.0
2025-10-06 10:15:00+05:30,24969.65,24973.75,24966.25,24967.05,236.75,240.0,233.0,235.45,180.0,184.25,177.9,182.0
2025-10-06 10:16:00+05:30,24966.6,24972.5,24966.4,24968.15,235.45,238.75,234.25,235.65,182.0,182.95,178.75,182.4
2025-10-06 10:17:00+05:30,24969.0,24972.25,24967.4,24968.95,235.65,238.75,234.9,236.15,182.4,182.4,179.4,181.4
2025-10-06 10:18:00+05:30,24968.1,24970.4,24965.7,24967.85,236.15,237.35,233.7,235.5,181.75,183.5,180.35,181.85
2025-10-06 10:19:00+05:30,24967.35,24971.9,24966.45,24970.45,235.5,238.75,235.0,238.0,181.85,182.15,178.65,178.8
2025-10-06 10:20:00+05:30,24971.25,24976.05,24968.3,24974.3,238.0,245.0,236.95,242.15,179.2,180.35,172.5,175.8
2025-10-06 10:21:00+05:30,24974.8,24977.1,24961.1,24968.05,242.15,243.2,233.25,239.3,175.8,184.3,174.8,178.8
2025-10-06 10:22:00+05:30,24968.0,24972.7,24966.2,24972.65,239.3,241.45,238.1,240.0,178.3,179.5,176.4,177.95
2025-10-06 10:23:00+05:30,24972.3,24977.15,24970.6,24976.6,239.3,244.85,238.8,243.15,177.95,178.55,173.45,175.05
2025-10-06 10:24:00+05:30,24975.7,24976.35,24971.0,24974.8,243.15,243.95,239.0,241.0,175.05,178.55,174.1,176.85
2025-10-06 10:25:00+05:30,24974.75,24976.85,24972.75,24976.25,241.0,245.8,239.5,245.2,176.85,177.7,172.2,172.2
2025-10-06 10:26:00+05:30,24976.55,24978.5,24971.3,24971.3,246.45,246.45,238.8,239.3,172.2,178.85,171.25,178.15
2025-10-06 10:27:00+05:30,24971.5,24974.0,24969.95,24973.8,239.3,243.0,237.8,240.8,178.35,179.75,175.05,176.2
2025-10-06 10:28:00+05:30,24974.6,24975.3,24970.75,24971.8,240.8,242.85,238.3,240.05,176.2,179.35,175.4,178.4
2025-10-06 10:29:00+05:30,24971.9,24971.9,24965.8,24966.3,240.05,240.25,235.45,235.6,178.4,182.4,178.05,181.65
2025-10-06 10:30:00+05:30,24966.45,24968.15,24960.85,24966.6,235.6,237.35,231.65,235.95,181.65,185.5,180.25,181.75
2025-10-06 10:31:00+05:30,24966.7,24974.65,24964.3,24974.65,235.95,243.75,234.25,242.75,181.75,183.45,174.45,174.95
2025-10-06 10:32:00+05:30,24974.2,24981.25,24973.0,24981.25,242.75,250.55,242.6,250.55,174.95,175.2,167.05,168.1
2025-10-06 10:33:00+05:30,24980.7,24982.85,24978.25,24981.0,249.75,250.9,247.7,250.5,168.1,170.55,168.1,168.45
2025-10-06 10:34:00+05:30,24980.95,24981.25,24976.4,24980.3,250.5,250.5,245.05,248.7,168.45,172.95,168.45,169.4
2025-10-06 10:35:00+05:30,24980.1,24980.9,24976.7,24978.15,248.7,249.5,244.0,246.65,169.4,173.4,169.4,171.7
2025-10-06 10:36:00+05:30,24978.85,24981.9,24977.25,24980.75,246.3,249.0,245.5,247.6,171.7,172.15,169.65,171.4
2025-10-06 10:37:00+05:30,24980.65,24988.0,24978.95,24984.25,247.6,256.0,247.1,250.75,171.4,172.0,162.45,168.0
2025-10-06 10:38:00+05:30,24983.5,24987.05,24982.15,24985.5,250.75,252.55,249.0,252.0,167.3,169.95,166.15,167.1
2025-10-06 10:39:00+05:30,24985.4,24989.95,24984.25,24988.05,252.0,254.0,250.75,252.45,167.1,167.65,164.75,167.0
2025-10-06 10:40:00+05:30,24987.25,24987.85,24984.15,24986.7,252.45,253.0,249.0,251.6,167.0,169.55,165.85,166.85
2025-10-06 10:41:00+05:30,24986.55,24987.9,24980.35,24981.0,251.6,252.5,246.85,247.6,166.85,171.3,166.05,170.85
2025-10-06 10:42:00+05:30,24981.05,24981.65,24974.75,24979.55,247.6,249.0,244.0,246.65,170.85,174.2,170.0,172.6
2025-10-06 10:43:00+05:30,24978.35,24981.6,24977.35,24978.75,246.65,248.5,244.25,244.35,172.6,173.65,170.1,172.9
2025-10-06 10:44:00+05:30,24979.05,24980.65,24975.6,24976.6,244.35,246.3,243.5,244.0,172.9,174.8,172.0,174.8
2025-10-06 10:45:00+05:30,24976.75,24981.75,24974.9,24976.85,244.0,247.6,241.85,243.65,174.8,176.0,170.7,174.45
2025-10-06 10:46:00+05:30,24976.55,24981.45,24975.45,24979.0,243.65,246.6,243.65,245.5,174.45,174.8,172.2,173.05
2025-10-06 10:47:00+05:30,24978.5,24978.5,24972.45,24973.9,245.5,245.5,240.35,240.35,173.05,177.65,173.05,176.65
2025-10-06 10:48:00+05:30,24973.0,24975.6,24967.15,24971.75,240.35,242.6,235.1,238.6,177.1,181.65,174.65,179.0
2025-10-06 10:49:00+05:30,24972.15,24976.25,24968.9,24974.5,238.65,242.4,236.9,242.25,179.1,180.6,174.65,175.5
2025-10-06 10:50:00+05:30,24974.95,24977.55,24970.95,24974.15,242.25,243.2,238.0,242.4,175.55,179.95,175.0,176.2
2025-10-06 10:51:00+05:30,24974.4,24974.75,24968.1,24969.95,242.4,242.4,235.15,238.35,176.2,182.0,175.8,179.35
2025-10-06 10:52:00+05:30,24970.5,24970.5,24964.6,24965.05,238.35,238.4,232.75,233.5,179.35,184.75,179.35,184.5
2025-10-06 10:53:00+05:30,24964.75,24974.75,24964.2,24974.35,233.5,241.6,233.5,241.4,184.5,184.5,176.55,177.2
2025-10-06 10:54:00+05:30,24973.3,24982.55,24973.3,24981.45,241.55,249.0,241.5,248.55,177.2,177.2,169.2,169.5
2025-10-06 10:55:00+05:30,24981.5,24986.3,24980.55,24985.5,248.55,251.95,247.55,251.15,169.5,170.4,166.6,167.1
2025-10-06 10:56:00+05:30,24984.95,24991.75,24983.4,24989.7,251.1,258.35,250.25,256.05,167.1,167.6,160.25,163.05
2025-10-06 10:57:00+05:30,24989.65,24990.95,24986.6,24990.95,255.85,257.0,253.1,255.9,163.05,165.25,162.0,162.0
2025-10-06 10:58:00+05:30,24991.05,24992.2,24987.5,24988.0,255.9,257.7,255.2,256.45,162.65,163.45,161.25,162.4
2025-10-06 10:59:00+05:30,24987.35,24991.05,24983.0,24985.05,256.45,257.95,252.25,253.0,162.4,165.8,160.65,165.8
2025-10-06 11:00:00+05:30,24985.5,24991.3,24983.15,24988.65,253.0,255.3,252.65,253.15,165.8,165.8,163.25,165.6
2025-10-06 11:01:00+05:30,24988.4,24989.25,24982.8,24986.1,253.15,254.7,249.15,253.6,165.6,168.7,163.45,164.15
2025-10-06 11:02:00+05:30,24985.9,24991.1,24984.8,24988.4,253.6,256.75,253.05,255.8,164.15,164.95,161.3,162.3
2025-10-06 11:03:00+05:30,24988.05,24989.05,24985.55,24987.35,255.8,255.85,253.3,254.45,162.3,164.55,162.3,163.6
2025-10-06 11:04:00+05:30,24986.6,24987.0,24983.35,24985.35,254.45,254.45,250.05,251.4,163.6,167.6,163.6,166.7
2025-10-06 11:05:00+05:30,24985.3,24988.65,24983.9,24985.7,251.4,253.95,250.25,250.7,166.7,167.6,164.05,166.95
2025-10-06 11:06:00+05:30,24985.85,24986.45,24979.25,24980.6,250.7,251.55,246.0,246.5,166.95,171.55,166.1,171.1
2025-10-06 11:07:00+05:30,24980.6,24988.3,24977.85,24986.05,246.1,254.0,246.1,253.7,171.1,171.1,163.5,163.55
2025-10-06 11:08:00+05:30,24986.3,24992.45,24985.15,24987.85,254.55,257.85,251.9,253.45,163.55,165.6,160.05,164.65
2025-10-06 11:09:00+05:30,24987.5,24990.3,24985.15,24989.85,253.45,255.6,252.7,255.2,164.65,165.6,162.25,162.7
2025-10-06 11:10:00+05:30,24989.55,24990.9,24984.2,24985.75,255.2,256.0,251.0,251.85,162.8,166.9,162.05,165.45
2025-10-06 11:11:00+05:30,24984.65,24992.1,24984.2,24990.85,251.85,259.5,251.75,258.1,165.45,165.95,158.45,160.45
2025-10-06 11:12:00+05:30,24991.0,25007.45,24990.9,25007.45,257.75,262.15,257.0,261.45,160.45,160.7,155.65,157.0
2025-10-06 11:13:00+05:30,25006.7,25010.35,25003.55,25009.8,261.45,262.6,259.0,260.55,156.95,158.65,155.5,157.25
2025-10-06 11:14:00+05:30,25010.25,25016.55,25008.3,25014.8,260.55,264.15,260.05,261.75,156.7,158.0,154.5,156.5
2025-10-06 11:15:00+05:30,25014.9,25015.45,24995.8,24997.6,261.75,265.15,256.65,257.65,156.2,160.95,153.25,159.5
2025-10-06 11:16:00+05:30,24998.0,24998.0,24991.25,24996.35,257.65,258.1,254.6,258.1,159.85,162.5,159.5,159.85
2025-10-06 11:17:00+05:30,24995.5,24995.65,24989.65,24989.95,258.1,258.75,254.35,256.1,159.85,163.2,159.15,162.0
2025-10-06 11:18:00+05:30,24990.35,24990.6,24982.55,24985.7,256.1,256.2,248.85,250.45,162.0,169.05,161.75,167.35
2025-10-06 11:19:00+05:30,24985.2,24996.4,24983.35,24996.0,250.45,258.1,250.45,258.0,167.35,167.35,159.55,160.25
2025-10-06 11:20:00+05:30,24995.85,25006.8,24994.3,25004.25,258.0,265.6,256.15,264.55,160.25,161.15,152.6,154.3
2025-10-06 11:21:00+05:30,25003.7,25005.75,25000.45,25001.9,264.55,265.45,260.25,261.05,154.3,158.0,152.75,157.75
2025-10-06 11:22:00+05:30,25001.2,25005.25,25000.15,25002.95,261.05,263.55,259.45,262.75,157.75,158.05,155.0,156.45
2025-10-06 11:23:00+05:30,25002.9,25004.6,25000.45,25002.8,262.75,263.25,260.35,261.1,156.45,157.9,155.3,156.35
2025-10-06 11:24:00+05:30,25003.3,25004.25,24996.5,24999.2,261.1,262.5,257.75,260.4,156.35,159.8,156.0,158.1
2025-10-06 11:25:00+05:30,24999.85,25003.85,24999.35,25000.8,260.4,262.0,259.4,259.4,158.1,158.65,156.35,158.25
2025-10-06 11:26:00+05:30,25000.6,25002.8,24996.3,25002.4,259.4,262.0,258.5,261.7,158.25,159.9,156.15,156.8
2025-10-06 11:27:00+05:30,25002.25,25005.05,24999.6,25004.6,261.7,265.05,260.8,265.05,156.8,157.65,153.1,153.1
2025-10-06 11:28:00+05:30,25005.1,25012.55,25004.25,25007.55,265.05,276.85,265.05,274.8,153.1,153.1,143.6,146.0
2025-10-06 11:29:00+05:30,25007.65,25013.4,25007.15,25011.5,274.8,280.0,272.95,280.0,146.0,146.9,141.75,142.15
2025-10-06 11:30:00+05:30,25011.65,25015.55,25010.75,25014.75,280.0,281.45,276.25,278.3,142.15,144.75,140.2,143.15
2025-10-06 11:31:00+05:30,25014.05,25014.55,25007.8,25011.1,278.3,278.95,273.6,274.3,143.75,146.75,142.95,146.0
2025-10-06 11:32:00+05:30,25010.35,25012.75,25008.7,25011.4,274.3,277.7,274.3,277.5,146.0,146.0,143.75,143.8
2025-10-06 11:33:00+05:30,25012.25,25012.85,25009.95,25012.3,276.8,278.0,275.2,277.0,143.8,145.9,143.5,144.1
2025-10-06 11:34:00+05:30,25011.55,25011.95,25008.0,25010.8,277.0,278.5,274.45,277.2,144.1,146.5,143.65,144.2
2025-10-06 11:35:00+05:30,25011.7,25011.7,25002.55,25006.1,277.2,277.3,270.05,272.9,144.2,150.1,144.2,147.75
2025-10-06 11:36:00+05:30,25005.85,25010.55,25003.35,25008.1,272.9,274.2,270.65,273.95,147.85,149.55,147.05,147.2
2025-10-06 11:37:00+05:30,25008.4,25009.1,25003.85,25006.0,273.95,274.3,270.4,272.15,147.2,149.6,147.05,148.6
2025-10-06 11:38:00+05:30,25005.55,25005.7,25001.2,25003.8,272.15,273.85,270.1,271.4,148.6,150.15,147.4,149.05
2025-10-06 11:39:00+05:30,25003.1,25007.45,24999.9,25006.55,272.05,276.45,270.7,276.45,149.05,149.5,145.2,145.2
2025-10-06 11:40:00+05:30,25005.2,25012.95,25002.15,25011.95,276.1,285.6,274.95,284.2,145.7,146.35,137.7,138.9
2025-10-06 11:41:00+05:30,25011.5,25011.75,25007.4,25007.45,283.55,283.55,278.1,279.85,138.9,144.05,138.9,142.55
2025-10-06 11:42:00+05:30,25006.75,25010.8,25006.2,25010.0,279.85,282.1,278.2,281.8,142.55,144.0,141.0,141.25
2025-10-06 11:43:00+05:30,25009.6,25010.15,25004.15,25007.3,281.8,281.8,276.1,279.5,141.25,145.8,141.25,143.25
2025-10-06 11:44:00+05:30,25006.75,25008.45,25003.3,25006.2,279.5,279.5,276.0,277.05,143.55,145.8,143.0,144.4
2025-10-06 11:45:00+05:30,25005.6,25007.95,25001.15,25001.15,277.05,279.0,273.15,274.35,145.35,147.65,142.8,147.4
2025-10-06 11:46:00+05:30,25001.7,25001.7,24996.9,25000.9,274.3,274.3,271.25,273.3,147.35,149.45,147.25,148.1
2025-10-06 11:47:00+05:30,25000.65,25003.55,24996.55,25003.15,273.3,276.1,271.0,275.9,148.1,150.15,145.15,145.55
2025-10-06 11:48:00+05:30,25002.15,25005.65,25001.4,25004.1,275.9,278.2,275.65,277.35,145.65,146.15,143.65,144.0
2025-10-06 11:49:00+05:30,25004.3,25005.1,24995.9,24999.45,277.35,277.35,272.25,273.3,144.0,149.3,144.0,148.35
2025-10-06 11:50:00+05:30,24999.05,24999.8,24990.55,24992.5,273.3,273.3,265.75,265.75,148.35,154.5,147.85,153.8
2025-10-06 11:51:00+05:30,24992.5,24999.1,24990.9,24999.1,265.75,273.55,265.6,273.4,153.8,154.35,148.0,148.15
2025-10-06 11:52:00+05:30,24997.9,24999.4,24994.5,24994.5,273.4,273.6,268.95,268.95,148.15,151.95,148.0,151.9
2025-10-06 11:53:00+05:30,24993.65,24994.05,24985.9,24987.8,268.95,268.95,263.05,264.0,151.9,156.5,151.9,156.1
2025-10-06 11:54:00+05:30,24986.45,24989.3,24985.2,24987.75,263.8,266.65,262.4,262.4,156.1,157.4,153.6,157.1
2025-10-06 11:55:00+05:30,24987.0,24990.2,24985.15,24989.95,262.4,266.85,262.0,266.85,157.1,157.45,153.5,153.65
2025-10-06 11:56:00+05:30,24989.85,24997.1,24988.65,24996.7,266.85,273.2,265.75,272.65,153.65,153.95,147.25,148.6
2025-10-06 11:57:00+05:30,24996.3,24998.75,24986.4,24990.1,272.65,273.2,262.7,265.5,148.6,156.55,147.6,155.05
2025-10-06 11:58:00+05:30,24990.05,24991.9,24984.45,24987.7,265.5,266.15,260.0,262.9,155.05,159.65,154.2,157.15
2025-10-06 11:59:00+05:30,24988.4,24992.75,24986.7,24992.35,262.9,266.5,261.4,266.5,157.15,158.5,153.65,153.95
2025-10-06 12:00:00+05:30,24991.55,24994.95,24990.8,24992.65,266.5,269.95,264.5,265.4,153.95,155.6,150.6,154.35
2025-10-06 12:01:00+05:30,24992.0,25001.1,24990.25,24997.55,265.4,275.0,265.4,273.25,154.35,154.35,145.55,147.35
2025-10-06 12:02:00+05:30,24997.55,25002.35,24995.85,25001.95,273.25,275.0,272.2,274.15,147.35,148.4,145.6,146.25
2025-10-06 12:03:00+05:30,25001.4,25006.25,25000.5,25004.75,274.15,278.65,274.05,277.05,146.25,146.3,142.45,144.15
2025-10-06 12:04:00+05:30,25004.6,25004.6,24997.75,24998.4,277.05,277.05,271.4,272.9,144.2,148.9,144.2,148.15
2025-10-06 12:05:00+05:30,24997.75,25002.95,24997.7,25001.6,272.9,276.75,272.55,275.65,148.15,148.55,144.45,145.55
2025-10-06 12:06:00+05:30,25001.25,25001.25,24994.45,24999.3,275.65,275.65,267.7,274.65,145.55,152.4,145.55,146.2
2025-10-06 12:07:00+05:30,24998.95,25001.05,24995.85,24999.2,274.65,275.8,272.55,274.45,146.2,148.55,144.9,146.7
2025-10-06 12:08:00+05:30,24998.7,25000.1,24995.55,24999.85,274.45,274.55,272.35,274.55,146.7,148.8,146.0,146.5
2025-10-06 12:09:00+05:30,24999.3,24999.8,24996.45,24999.4,274.55,274.55,272.95,274.0,146.5,147.85,146.25,147.0
2025-10-06 12:10:00+05:30,24999.55,25001.95,24997.9,25001.55,274.0,275.55,272.95,275.1,146.85,147.9,145.2,146.05
2025-10-06 12:11:00+05:30,25001.6,25001.6,24996.0,24997.55,275.1,275.1,271.45,271.5,145.8,149.0,145.1,148.6
2025-10-06 12:12:00+05:30,24998.4,25002.75,24995.3,25002.1,271.5,274.1,269.45,274.1,148.95,150.4,146.2,146.2
2025-10-06 12:13:00+05:30,25002.6,25003.95,25000.75,25003.6,274.1,276.0,272.1,275.35,146.0,147.9,144.6,145.0
2025-10-06 12:14:00+05:30,25003.2,25008.45,25002.45,25008.05,275.35,280.0,274.65,280.0,145.0,145.75,141.15,141.15
2025-10-06 12:15:00+05:30,25008.15,25012.4,25005.95,25010.8,280.0,286.65,277.25,285.95,141.15,143.45,135.05,135.3
2025-10-06 12:16:00+05:30,25010.95,25013.45,25009.1,25010.25,286.3,286.3,282.15,282.15,135.55,139.45,135.25,138.95
2025-10-06 12:17:00+05:30,25009.75,25010.1,25003.8,25005.6,282.1,282.15,275.45,278.2,138.95,144.7,138.95,142.65
2025-10-06 12:18:00+05:30,25005.45,25008.85,25002.2,25007.55,278.7,282.5,276.15,281.1,142.65,144.2,138.65,140.25
2025-10-06 12:19:00+05:30,25006.95,25012.05,25006.95,25008.1,281.1,283.65,281.1,282.4,140.25,140.25,137.55,138.55
2025-10-06 12:20:00+05:30,25009.25,25011.25,25007.1,25011.1,282.4,284.8,282.1,284.1,138.55,139.25,136.95,137.6
2025-10-06 12:21:00+05:30,25010.45,25012.15,25006.3,25006.95,284.1,284.35,279.15,279.9,137.6,141.45,137.05,140.6
2025-10-06 12:22:00+05:30,25007.3,25008.9,25003.2,25008.4,279.9,282.05,277.4,281.45,140.6,143.0,138.9,139.6
2025-10-06 12:23:00+05:30,25008.05,25009.6,25003.45,25009.35,281.45,283.25,278.65,283.0,139.6,141.95,138.0,138.25
2025-10-06 12:24:00+05:30,25008.7,25011.95,25007.5,25010.65,283.0,283.85,282.55,283.5,138.25,139.45,137.35,138.15
2025-10-06 12:25:00+05:30,25010.6,25010.6,25004.55,25006.75,283.45,283.45,277.4,279.9,138.15,143.0,138.15,140.05
2025-10-06 12:26:00+05:30,25006.8,25011.8,25006.25,25011.25,280.65,283.0,280.65,282.3,140.05,140.8,138.2,139.0
2025-10-06 12:27:00+05:30,25010.55,25010.7,25006.0,25006.0,281.75,282.85,278.8,279.55,139.35,141.95,138.8,141.9
2025-10-06 12:28:00+05:30,25006.15,25008.95,25004.9,25007.05,279.55,281.4,279.05,279.7,141.9,142.2,139.7,141.25
2025-10-06 12:29:00+05:30,25006.7,25008.8,25003.5,25006.0,279.7,281.0,277.0,279.05,141.25,143.85,139.55,142.25
2025-10-06 12:30:00+05:30,25005.75,25006.8,25001.05,25001.65,279.05,280.45,272.0,273.5,142.25,147.4,140.65,146.3
2025-10-06 12:31:00+05:30,25000.75,25003.0,24998.9,25000.15,273.5,274.75,271.25,272.3,146.05,147.75,145.1,147.2
2025-10-06 12:32:00+05:30,24999.45,25002.7,24998.9,25000.65,272.3,275.0,269.6,271.5,147.2,149.85,144.9,147.9
2025-10-06 12:33:00+05:30,25000.8,25003.6,24998.2,25001.5,271.5,274.45,269.9,272.8,147.9,149.75,145.85,146.45
2025-10-06 12:34:00+05:30,25001.7,25006.8,25000.65,25005.65,272.8,277.45,272.8,276.85,146.45,147.05,143.7,143.9
2025-10-06 12:35:00+05:30,25005.35,25006.2,25001.5,25003.95,276.85,276.85,273.7,273.7,143.9,146.85,143.9,145.35
