datetime,nifty_open,nifty_high,nifty_low,nifty_close,call_open,call_high,call_low,call_close,put_open,put_high,put_low,put_close
2025-10-03 09:35:00+05:30,24770.1,24773.25,24761.55,24763.05,229.3,232.0,222.9,224.3,217.7,224.75,215.1,224.05
2025-10-03 09:36:00+05:30,24763.0,24770.15,24762.15,24764.15,224.3,227.4,219.25,222.0,222.65,227.95,219.75,224.15
2025-10-03 09:37:00+05:30,24763.7,24767.3,24761.3,24766.1,222.0,223.6,220.5,221.25,224.15,226.55,222.5,224.8
2025-10-03 09:38:00+05:30,24765.65,24781.4,24765.65,24781.4,221.25,231.9,221.25,231.0,224.8,224.8,214.15,215.1
2025-10-03 09:39:00+05:30,24778.85,24786.6,24776.3,24786.0,231.0,236.8,227.9,235.9,215.1,217.75,208.85,209.95
2025-10-03 09:40:00+05:30,24785.3,24789.25,24781.75,24788.15,235.9,240.2,233.1,239.75,209.95,212.65,206.25,206.25
2025-10-03 09:41:00+05:30,24787.0,24790.05,24784.1,24788.2,239.75,241.45,235.8,240.2,206.25,210.35,204.6,206.0
2025-10-03 09:42:00+05:30,24788.05,24788.05,24778.2,24786.1,240.2,240.4,231.3,238.05,206.0,215.0,206.0,208.05
2025-10-03 09:43:00+05:30,24786.75,24798.25,24785.7,24798.25,238.05,250.6,237.2,249.15,208.05,209.4,196.15,196.95
2025-10-03 09:44:00+05:30,24798.3,24799.6,24786.25,24789.1,249.15,249.4,241.5,246.05,196.95,203.95,196.4,200.35
2025-10-03 09:45:00+05:30,24788.55,24791.6,24785.85,24787.2,245.35,248.55,242.7,243.45,200.35,203.3,197.9,202.45
2025-10-03 09:46:00+05:30,24787.65,24787.95,24774.35,24774.95,243.4,243.85,232.55,233.45,202.45,213.35,202.45,212.6
2025-10-03 09:47:00+05:30,24774.8,24791.65,24773.55,24790.95,233.45,246.15,231.8,244.9,212.6,214.35,200.15,201.35
2025-10-03 09:48:00+05:30,24790.95,24791.3,24786.65,24788.55,244.9,247.5,242.0,245.55,201.35,204.0,198.5,200.7
2025-10-03 09:49:00+05:30,24788.4,24797.15,24787.9,24795.85,245.55,249.6,244.0,248.3,200.7,202.0,196.65,197.1
2025-10-03 09:50:00+05:30,24796.75,24798.35,24790.9,24798.2,248.3,255.25,245.0,253.65,197.1,200.85,192.15,192.5
2025-10-03 09:51:00+05:30,24798.6,24805.65,24798.6,24804.4,253.65,257.25,250.45,256.1,192.5,195.3,189.2,189.6
2025-10-03 09:52:00+05:30,24804.6,24816.6,24804.1,24812.7,256.1,265.6,255.0,262.5,189.6,190.45,181.5,184.7
2025-10-03 09:53:00+05:30,24812.45,24820.9,24812.2,24816.1,262.5,271.8,261.45,265.9,184.7,184.8,177.55,182.1
2025-10-03 09:54:00+05:30,24816.95,24822.85,24816.0,24821.95,265.9,269.5,265.6,268.65,182.1,182.15,178.3,178.95
2025-10-03 09:55:00+05:30,24821.9,24823.3,24818.5,24822.1,268.35,273.85,265.15,272.0,178.95,181.7,175.0,177.15
2025-10-03 09:56:00+05:30,24822.45,24828.75,24819.85,24825.5,272.0,274.0,266.55,273.35,177.15,180.0,174.0,174.8
2025-10-03 09:57:00+05:30,24825.3,24832.0,24824.9,24832.0,273.35,277.4,272.0,277.0,174.8,175.75,170.8,170.95
2025-10-03 09:58:00+05:30,24831.55,24832.75,24823.35,24825.3,277.0,278.0,270.1,271.75,170.85,176.6,170.5,175.5
2025-10-03 09:59:00+05:30,24824.75,24833.0,24824.15,24828.55,272.2,277.75,271.05,273.7,175.5,176.0,170.6,173.65
2025-10-03 10:00:00+05:30,24829.25,24833.8,24820.05,24820.25,274.0,278.5,267.35,267.7,173.65,178.6,169.25,178.6
2025-10-03 10:01:00+05:30,24819.95,24824.8,24817.25,24824.75,267.7,272.6,265.55,271.0,178.6,180.0,175.0,176.05
2025-10-03 10:02:00+05:30,24824.75,24826.3,24817.05,24819.0,271.0,272.35,263.7,263.75,176.05,182.5,175.1,182.0
2025-10-03 10:03:00+05:30,24819.25,24819.25,24811.45,24812.6,263.75,265.0,258.15,259.4,182.0,185.8,181.0,185.75
2025-10-03 10:04:00+05:30,24812.8,24813.9,24808.65,24813.3,259.4,263.3,257.6,263.3,185.75,187.05,182.35,182.55
2025-10-03 10:05:00+05:30,24813.35,24815.55,24804.05,24806.2,263.3,264.2,250.45,255.5,182.4,193.9,181.8,189.3
2025-10-03 10:06:00+05:30,24805.35,24817.25,24805.35,24817.1,255.5,263.9,254.25,263.35,189.3,190.65,181.45,181.9
2025-10-03 10:07:00+05:30,24816.8,24821.15,24815.65,24819.05,263.35,265.8,259.4,263.0,181.9,185.55,179.4,182.85
2025-10-03 10:08:00+05:30,24819.25,24820.05,24816.45,24818.1,263.0,264.8,260.05,261.8,182.85,185.35,180.55,183.7
2025-10-03 10:09:00+05:30,24817.95,24817.95,24803.9,24805.15,261.8,261.8,248.65,248.65,183.7,195.15,183.7,194.75
2025-10-03 10:10:00+05:30,24804.0,24805.2,24794.8,24795.6,248.65,249.9,243.5,244.7,194.75,201.25,194.15,200.5
2025-10-03 10:11:00+05:30,24795.2,24803.2,24793.85,24802.3,244.7,251.0,240.6,250.4,200.5,203.85,193.6,193.7
2025-10-03 10:12:00+05:30,24802.0,24802.4,24794.8,24800.7,250.4,251.95,241.55,248.7,193.7,202.95,192.5,196.85
2025-10-03 10:13:00+05:30,24801.15,24809.05,24797.65,24798.9,248.5,254.35,244.65,246.4,196.85,200.15,190.8,199.0
2025-10-03 10:14:00+05:30,24797.25,24802.55,24791.85,24798.35,246.4,249.0,243.5,246.35,199.0,201.75,196.9,199.4
2025-10-03 10:15:00+05:30,24798.5,24799.65,24792.0,24792.9,246.35,248.0,241.15,241.9,199.4,204.25,196.45,203.65
2025-10-03 10:16:00+05:30,24792.15,24792.15,24786.55,24787.95,241.9,241.9,236.55,237.3,203.65,208.9,203.65,207.2
2025-10-03 10:17:00+05:30,24787.45,24788.4,24783.4,24785.7,237.35,238.7,235.15,235.95,207.95,210.0,206.6,209.75
2025-10-03 10:18:00+05:30,24785.7,24787.5,24780.85,24785.45,235.95,238.15,233.45,235.6,209.95,211.0,206.6,210.4
2025-10-03 10:19:00+05:30,24784.8,24797.5,24784.8,24793.3,235.6,244.0,235.6,239.4,208.95,208.95,199.6,204.65
2025-10-03 10:20:00+05:30,24793.35,24794.05,24787.05,24787.75,239.4,240.5,233.6,233.6,204.45,210.6,203.65,210.6
2025-10-03 10:21:00+05:30,24787.15,24794.25,24785.95,24793.3,233.6,242.3,233.15,241.25,210.6,211.35,201.8,203.85
2025-10-03 10:22:00+05:30,24793.5,24797.65,24792.3,24797.5,241.25,246.35,239.0,246.35,202.75,206.05,197.05,197.05
2025-10-03 10:23:00+05:30,24797.5,24802.5,24796.1,24797.55,246.35,248.8,242.3,244.15,197.05,201.6,194.9,199.2
2025-10-03 10:24:00+05:30,24797.2,24797.6,24787.0,24788.35,244.15,244.6,236.75,237.8,199.2,207.5,199.2,207.0
2025-10-03 10:25:00+05:30,24787.35,24790.1,24786.15,24789.9,237.8,239.9,233.5,239.3,207.25,210.95,204.9,204.9
2025-10-03 10:26:00+05:30,24789.4,24797.0,24788.25,24796.5,238.9,245.5,236.95,243.6,204.9,207.7,198.75,200.05
2025-10-03 10:27:00+05:30,24796.15,24801.6,24794.45,24801.3,243.6,246.8,239.1,246.0,200.05,205.4,197.65,198.3
2025-10-03 10:28:00+05:30,24801.0,24808.5,24801.0,24808.5,246.0,252.75,245.65,252.75,198.3,198.65,190.55,190.55
2025-10-03 10:29:00+05:30,24807.85,24812.75,24805.8,24812.6,252.75,257.85,250.35,257.25,190.55,193.2,185.85,186.25
2025-10-03 10:30:00+05:30,24812.3,24821.65,24812.0,24819.15,257.25,262.15,255.45,260.15,186.25,187.65,181.95,184.25
2025-10-03 10:31:00+05:30,24818.3,24822.35,24811.45,24812.75,260.15,262.15,254.25,254.7,184.25,188.85,181.95,188.6
2025-10-03 10:32:00+05:30,24812.8,24819.9,24810.7,24817.85,254.7,263.3,252.2,262.45,188.6,190.3,180.55,181.7
2025-10-03 10:33:00+05:30,24818.35,24821.4,24816.3,24817.1,262.45,263.95,256.6,260.35,181.7,186.8,179.85,184.15
2025-10-03 10:34:00+05:30,24817.0,24821.0,24815.0,24820.45,260.35,262.8,257.0,262.0,184.15,186.5,181.05,182.05
2025-10-03 10:35:00+05:30,24820.5,24821.2,24811.9,24812.4,262.0,262.55,255.6,255.85,182.05,188.05,181.25,187.2
2025-10-03 10:36:00+05:30,24812.25,24814.0,24810.5,24811.9,255.85,260.0,254.25,258.0,187.2,189.0,183.7,186.0
2025-10-03 10:37:00+05:30,24811.7,24812.45,24807.85,24811.15,258.0,258.0,252.05,257.0,186.0,190.75,185.8,186.15
2025-10-03 10:38:00+05:30,24811.8,24814.6,24808.0,24811.05,257.0,260.85,253.1,257.1,186.15,190.85,183.3,186.6
2025-10-03 10:39:00+05:30,24812.4,24815.85,24809.3,24815.5,257.1,262.3,256.5,262.3,186.6,187.0,181.25,181.65
2025-10-03 10:40:00+05:30,24815.15,24816.3,24813.05,24813.05,261.75,264.15,260.0,260.3,181.65,183.55,179.5,183.55
2025-10-03 10:41:00+05:30,24813.45,24814.1,24803.1,24803.2,260.3,262.0,248.7,248.7,183.55,194.0,181.85,193.2
2025-10-03 10:42:00+05:30,24802.5,24804.6,24795.15,24798.25,248.7,254.0,244.45,248.1,193.2,198.4,189.0,194.75
2025-10-03 10:43:00+05:30,24798.1,24798.1,24787.55,24788.7,248.1,248.95,237.3,237.85,194.75,206.0,193.65,206.0
2025-10-03 10:44:00+05:30,24787.85,24789.5,24779.95,24782.85,237.85,237.95,232.4,233.95,205.55,211.6,205.55,209.8
2025-10-03 10:45:00+05:30,24782.55,24783.6,24773.45,24773.45,233.95,235.3,224.05,225.0,209.8,221.05,208.15,220.05
2025-10-03 10:46:00+05:30,24774.15,24781.15,24772.95,24779.6,225.0,231.5,224.9,227.25,220.05,220.7,212.25,217.75
2025-10-03 10:47:00+05:30,24779.8,24784.75,24778.85,24784.75,227.25,234.45,227.25,234.4,216.7,216.8,208.6,208.6
2025-10-03 10:48:00+05:30,24784.95,24792.35,24784.95,24790.65,234.4,239.4,234.25,235.3,208.6,209.25,203.8,207.7
2025-10-03 10:49:00+05:30,24790.6,24793.6,24790.05,24791.0,235.3,238.45,235.0,237.75,207.25,208.2,204.2,205.55
2025-10-03 10:50:00+05:30,24790.45,24793.05,24786.45,24790.85,237.75,241.25,234.5,238.35,205.55,208.85,201.5,204.5
2025-10-03 10:51:00+05:30,24791.3,24793.85,24788.55,24792.1,238.35,241.0,235.75,240.0,204.5,207.4,202.15,203.6
2025-10-03 10:52:00+05:30,24791.55,24797.7,24791.55,24797.4,240.0,243.75,239.55,243.2,203.6,203.6,198.4,199.25
2025-10-03 10:53:00+05:30,24797.5,24801.5,24797.05,24797.95,243.65,246.05,241.75,243.1,199.25,199.9,196.0,199.7
2025-10-03 10:54:00+05:30,24798.0,24800.0,24796.55,24797.2,243.1,246.25,242.85,243.9,199.7,199.7,195.0,199.1
2025-10-03 10:55:00+05:30,24797.15,24797.15,24792.75,24796.6,242.9,244.0,239.55,241.4,199.1,202.65,197.5,200.0
2025-10-03 10:56:00+05:30,24796.25,24799.45,24796.25,24799.1,241.4,244.65,241.4,243.5,200.0,200.25,197.55,198.35
2025-10-03 10:57:00+05:30,24798.8,24799.1,24790.2,24792.1,244.0,244.5,237.3,239.05,198.35,205.1,197.55,203.95
2025-10-03 10:58:00+05:30,24791.4,24799.6,24790.9,24793.65,239.05,246.4,238.5,241.65,203.95,203.95,195.25,200.8
2025-10-03 10:59:00+05:30,24793.6,24793.9,24790.45,24791.3,241.65,242.5,238.75,239.85,200.8,203.3,199.65,201.75
2025-10-03 11:00:00+05:30,24791.35,24795.85,24788.85,24794.85,239.85,245.1,239.3,242.7,201.75,203.9,196.75,199.4
2025-10-03 11:01:00+05:30,24794.25,24798.3,24794.25,24798.3,242.7,245.0,242.3,244.8,199.4,200.0,196.6,197.4
2025-10-03 11:02:00+05:30,24798.35,24807.2,24797.65,24802.25,244.8,253.7,244.8,247.65,197.4,197.4,188.4,193.5
2025-10-03 11:03:00+05:30,24801.4,24804.9,24800.25,24803.3,247.65,252.65,246.35,249.0,193.5,195.05,188.85,192.55
2025-10-03 11:04:00+05:30,24803.0,24803.0,24797.45,24797.9,249.0,249.0,244.45,245.5,192.55,197.4,192.55,196.45
2025-10-03 11:05:00+05:30,24797.7,24798.65,24792.1,24798.65,245.5,247.65,240.1,246.95,196.45,201.85,193.95,195.35
2025-10-03 11:06:00+05:30,24798.85,24802.65,24797.65,24800.6,246.95,249.35,243.85,248.3,195.35,198.2,192.8,193.3
2025-10-03 11:07:00+05:30,24800.25,24806.6,24799.8,24806.45,248.3,252.35,248.0,252.25,193.3,194.25,189.45,189.5
2025-10-03 11:08:00+05:30,24806.45,24809.65,24805.85,24807.75,252.25,256.45,251.35,252.0,189.5,190.7,186.15,189.3
2025-10-03 11:09:00+05:30,24807.05,24807.75,24801.8,24802.9,252.0,253.0,247.9,248.5,189.3,193.6,189.3,193.3
2025-10-03 11:10:00+05:30,24802.3,24806.15,24802.2,24805.95,248.55,252.35,248.0,251.4,193.4,193.75,189.6,190.3
2025-10-03 11:11:00+05:30,24806.0,24812.4,24805.35,24811.65,251.4,254.75,250.9,254.75,189.55,191.7,187.45,187.45
2025-10-03 11:12:00+05:30,24811.3,24812.8,24808.9,24810.0,254.75,254.9,250.2,253.85,187.45,191.0,186.95,188.1
2025-10-03 11:13:00+05:30,24810.55,24812.2,24808.55,24811.9,253.8,254.05,251.15,253.9,188.1,190.25,187.5,188.15
2025-10-03 11:14:00+05:30,24811.55,24816.1,24810.55,24815.6,253.9,260.35,253.8,259.9,188.15,188.15,182.0,182.0
2025-10-03 11:15:00+05:30,24815.05,24821.75,24815.0,24821.2,259.9,267.9,259.05,267.9,182.0,183.0,177.15,177.15
2025-10-03 11:16:00+05:30,24822.4,24830.3,24822.4,24828.25,267.9,272.95,267.5,270.75,177.15,177.15,170.7,172.75
2025-10-03 11:17:00+05:30,24828.0,24831.5,24825.45,24826.4,270.75,274.0,265.35,268.85,172.75,177.1,169.95,174.7
2025-10-03 11:18:00+05:30,24826.25,24827.65,24821.15,24822.6,268.85,269.4,260.8,260.8,174.95,181.5,173.95,181.45
2025-10-03 11:19:00+05:30,24821.4,24826.9,24821.4,24823.4,260.8,268.35,260.8,265.55,180.8,180.8,175.05,177.9
2025-10-03 11:20:00+05:30,24823.3,24830.05,24822.6,24829.85,265.55,271.75,265.0,270.3,178.3,178.3,172.4,172.9
2025-10-03 11:21:00+05:30,24829.25,24832.55,24828.45,24829.85,270.15,273.15,268.0,269.95,173.6,174.9,171.05,173.5
2025-10-03 11:22:00+05:30,24829.95,24830.9,24819.45,24820.8,269.95,270.4,262.55,266.0,173.8,179.9,172.9,177.05
2025-10-03 11:23:00+05:30,24821.85,24827.7,24819.2,24820.4,266.0,270.3,263.45,265.85,177.05,179.1,173.4,177.45
2025-10-03 11:24:00+05:30,24820.25,24821.35,24814.15,24817.25,265.85,266.0,258.7,262.0,177.45,184.0,177.25,180.9
2025-10-03 11:25:00+05:30,24816.9,24820.45,24816.45,24818.3,261.35,265.0,260.7,260.8,180.9,182.45,178.15,182.45
2025-10-03 11:26:00+05:30,24817.95,24818.3,24813.7,24817.35,260.6,263.15,257.0,262.5,182.45,185.3,179.8,180.4
2025-10-03 11:27:00+05:30,24816.5,24820.75,24815.6,24819.65,262.5,265.5,260.6,264.2,180.4,182.5,178.0,179.4
2025-10-03 11:28:00+05:30,24819.05,24821.1,24817.4,24818.75,264.2,266.25,261.95,264.0,179.4,181.15,177.0,179.3
2025-10-03 11:29:00+05:30,24818.35,24818.35,24810.55,24811.45,264.0,264.0,253.5,254.85,179.3,187.45,179.3,186.85
2025-10-03 11:30:00+05:30,24811.25,24819.2,24810.45,24816.2,254.85,259.6,253.05,256.0,186.85,188.1,182.4,186.0
2025-10-03 11:31:00+05:30,24815.4,24819.3,24813.6,24819.3,256.0,261.0,254.0,261.0,186.0,187.5,180.15,180.75
2025-10-03 11:32:00+05:30,24819.05,24824.6,24816.9,24823.95,261.0,266.55,258.65,265.0,180.75,182.75,175.5,176.55
2025-10-03 11:33:00+05:30,24823.35,24828.5,24819.05,24821.45,265.0,268.0,259.65,264.7,176.55,181.85,174.2,176.7
2025-10-03 11:34:00+05:30,24821.6,24828.35,24821.6,24827.35,264.7,269.0,264.1,268.55,176.7,177.35,173.15,173.85
2025-10-03 11:35:00+05:30,24827.75,24829.45,24826.35,24828.2,268.05,272.95,267.0,270.25,173.85,175.0,170.2,172.3
2025-10-03 11:36:00+05:30,24828.05,24828.1,24823.85,24824.7,270.25,271.0,266.3,269.1,172.3,176.2,172.15,173.15
2025-10-03 11:37:00+05:30,24825.15,24825.95,24821.4,24823.7,269.1,269.35,264.2,268.2,174.2,178.15,173.65,174.95
2025-10-03 11:38:00+05:30,24823.85,24824.25,24821.1,24822.55,268.1,268.55,265.0,265.35,174.95,177.5,174.95,177.5
2025-10-03 11:39:00+05:30,24821.55,24822.7,24819.65,24822.15,265.35,265.5,261.6,264.8,177.15,180.3,177.05,177.65
2025-10-03 11:40:00+05:30,24822.55,24823.75,24818.4,24820.2,264.8,265.35,261.0,264.75,177.65,181.0,177.15,177.7
2025-10-03 11:41:00+05:30,24819.65,24820.75,24815.6,24820.2,264.75,267.35,261.5,266.5,177.7,180.45,175.0,176.05
2025-10-03 11:42:00+05:30,24820.25,24826.8,24819.7,24826.55,266.5,271.0,265.75,270.45,176.05,176.6,172.0,172.35
2025-10-03 11:43:00+05:30,24826.55,24828.95,24826.2,24827.0,270.45,272.25,269.8,270.0,172.35,173.6,170.75,172.7
2025-10-03 11:44:00+05:30,24827.15,24827.9,24820.55,24821.4,270.0,271.0,263.15,264.4,172.7,178.8,172.0,178.05
2025-10-03 11:45:00+05:30,24821.65,24821.65,24811.7,24812.35,264.4,265.05,255.2,256.2,178.05,186.0,177.0,185.15
2025-10-03 11:46:00+05:30,24812.75,24820.4,24811.5,24820.4,256.2,265.0,256.15,264.85,185.15,185.15,177.3,177.4
2025-10-03 11:47:00+05:30,24820.05,24824.1,24819.3,24821.5,264.85,269.1,263.1,266.45,177.4,178.6,173.1,176.0
2025-10-03 11:48:00+05:30,24821.45,24824.25,24818.4,24818.9,266.45,267.95,262.65,264.75,176.2,179.4,174.65,178.25
2025-10-03 11:49:00+05:30,24818.7,24821.65,24816.4,24821.65,264.75,266.95,262.0,266.95,177.8,180.0,175.35,175.7
2025-10-03 11:50:00+05:30,24821.4,24826.9,24820.7,24826.9,267.1,271.15,266.1,270.85,175.95,176.25,171.9,172.1
2025-10-03 11:51:00+05:30,24826.85,24827.85,24825.2,24827.4,270.85,272.0,268.95,270.6,172.05,173.6,171.0,172.45
2025-10-03 11:52:00+05:30,24827.0,24828.85,24826.05,24828.2,270.6,271.55,270.0,270.2,172.4,172.85,170.8,172.4
2025-10-03 11:53:00+05:30,24828.15,24828.15,24825.5,24826.45,270.2,270.2,267.25,268.3,172.4,175.0,172.25,174.0
2025-10-03 11:54:00+05:30,24826.3,24828.3,24825.6,24826.55,268.3,269.35,266.5,267.35,174.0,176.0,172.6,175.0
2025-10-03 11:55:00+05:30,24826.7,24826.7,24823.2,24824.3,267.35,268.3,265.05,265.6,175.35,176.4,173.9,176.1
2025-10-03 11:56:00+05:30,24824.05,24824.7,24818.15,24819.3,265.6,267.3,261.9,262.55,176.1,179.75,174.9,178.8
2025-10-03 11:57:00+05:30,24819.8,24819.95,24815.1,24818.25,262.0,263.3,258.25,262.85,178.8,182.95,178.4,179.25
2025-10-03 11:58:00+05:30,24818.2,24823.75,24817.65,24820.2,262.85,266.55,262.45,262.7,179.25,179.6,175.5,179.5
2025-10-03 11:59:00+05:30,24819.9,24821.85,24819.1,24819.5,262.7,264.45,260.95,262.7,179.5,180.35,177.35,178.35
2025-10-03 12:00:00+05:30,24819.65,24825.05,24819.6,24823.3,262.7,268.6,262.5,267.15,179.45,179.45,173.2,175.2
2025-10-03 12:01:00+05:30,24824.15,24827.45,24823.65,24826.6,267.15,269.95,267.15,268.1,175.2,175.2,171.95,173.25
2025-10-03 12:02:00+05:30,24825.85,24827.55,24817.9,24823.25,268.1,270.0,262.55,265.9,173.25,178.3,172.15,175.75
2025-10-03 12:03:00+05:30,24822.5,24826.25,24820.95,24824.7,266.0,268.3,265.0,267.3,175.75,176.6,173.65,175.45
2025-10-03 12:04:00+05:30,24824.25,24824.85,24821.85,24824.0,265.25,268.75,264.0,268.65,175.45,177.4,173.5,173.95
2025-10-03 12:05:00+05:30,24824.05,24840.2,24823.35,24840.0,268.0,283.15,268.0,283.15,173.95,174.6,160.55,160.55
2025-10-03 12:06:00+05:30,24839.8,24845.25,24839.8,24844.95,283.15,286.4,280.85,285.0,160.75,162.15,157.4,158.7
2025-10-03 12:07:00+05:30,24844.1,24850.0,24843.8,24847.3,285.0,291.95,283.4,284.8,159.0,159.9,154.1,158.8
2025-10-03 12:08:00+05:30,24846.8,24849.3,24845.5,24846.4,284.8,288.95,283.4,285.4,158.45,159.4,154.75,158.5
2025-10-03 12:09:00+05:30,24846.2,24846.35,24841.45,24842.3,285.4,286.8,282.5,282.85,158.5,160.35,156.7,159.75
2025-10-03 12:10:00+05:30,24842.15,24842.45,24833.3,24834.8,282.85,284.05,277.6,280.0,159.75,164.1,159.1,162.7
2025-10-03 12:11:00+05:30,24834.8,24841.95,24832.9,24840.3,280.0,282.5,275.9,281.4,162.7,166.35,160.5,161.25
2025-10-03 12:12:00+05:30,24840.35,24846.3,24839.55,24845.6,282.0,285.4,280.1,283.95,161.25,162.55,157.9,159.45
2025-10-03 12:13:00+05:30,24844.35,24850.75,24837.5,24837.9,283.95,286.7,276.25,278.1,159.3,164.9,156.3,163.35
2025-10-03 12:14:00+05:30,24838.1,24841.5,24837.8,24840.4,278.1,281.4,278.1,280.55,163.35,163.55,161.1,161.55
2025-10-03 12:15:00+05:30,24839.95,24840.15,24831.85,24832.45,280.0,281.0,269.1,269.1,161.55,171.45,161.15,171.05
2025-10-03 12:16:00+05:30,24831.0,24831.0,24820.7,24822.7,269.05,269.05,261.0,262.4,171.35,179.1,171.15,177.95
2025-10-03 12:17:00+05:30,24821.95,24822.25,24814.85,24814.85,262.4,263.1,258.05,259.0,177.85,181.95,176.55,181.2
2025-10-03 12:18:00+05:30,24814.25,24819.75,24813.35,24813.8,259.0,262.8,252.45,253.8,181.2,186.45,177.7,186.2
2025-10-03 12:19:00+05:30,24813.05,24817.85,24812.75,24815.7,253.8,258.55,253.65,256.0,185.4,185.8,180.5,183.2
2025-10-03 12:20:00+05:30,24815.2,24816.65,24813.2,24814.7,256.0,257.45,252.65,255.15,183.65,186.0,181.55,184.4
2025-10-03 12:21:00+05:30,24814.5,24816.05,24809.65,24812.35,255.15,256.6,249.3,253.0,184.2,189.7,183.15,186.7
2025-10-03 12:22:00+05:30,24812.2,24821.2,24810.75,24820.85,253.0,258.85,252.65,258.8,186.7,186.7,180.5,180.8
2025-10-03 12:23:00+05:30,24819.7,24820.75,24813.25,24816.25,258.8,259.15,252.0,257.15,180.8,186.95,179.6,182.5
2025-10-03 12:24:00+05:30,24816.6,24826.25,24816.3,24821.85,256.95,262.85,256.15,258.8,182.5,182.55,176.2,180.1
2025-10-03 12:25:00+05:30,24821.25,24823.05,24817.35,24822.75,258.8,260.85,255.15,259.1,180.1,183.5,178.25,179.4
2025-10-03 12:26:00+05:30,24822.35,24831.2,24822.3,24829.95,259.1,265.0,259.1,263.05,179.4,179.4,173.2,176.0
2025-10-03 12:27:00+05:30,24828.8,24830.95,24822.55,24826.9,263.05,264.05,260.05,263.1,176.0,178.35,174.3,175.35
2025-10-03 12:28:00+05:30,24826.45,24834.4,24825.9,24828.9,263.1,266.7,261.55,263.95,175.35,176.9,172.5,174.75
2025-10-03 12:29:00+05:30,24828.25,24829.45,24823.5,24824.75,264.15,264.25,261.0,261.0,174.75,177.95,174.6,177.3
2025-10-03 12:30:00+05:30,24824.2,24826.35,24823.25,24825.9,260.8,263.7,260.15,262.3,177.3,178.4,174.8,176.1
2025-10-03 12:31:00+05:30,24825.55,24826.25,24813.35,24814.3,262.3,263.55,251.95,252.0,175.85,186.7,174.7,186.7
2025-10-03 12:32:00+05:30,24812.6,24813.75,24807.55,24809.35,252.0,252.3,246.0,246.3,186.6,192.0,186.0,191.55
2025-10-03 12:33:00+05:30,24808.1,24809.0,24802.8,24804.75,246.0,248.75,243.4,244.0,192.6,194.65,189.4,193.7
2025-10-03 12:34:00+05:30,24804.45,24804.45,24798.2,24803.05,244.0,247.35,241.4,245.2,193.95,196.85,190.9,193.05
2025-10-03 12:35:00+05:30,24802.1,24811.7,24796.8,24808.75,245.2,250.75,242.6,246.1,193.05,195.35,187.2,191.5
