timestamp,token,ltp
2025-10-07 14:17:50.899265,9827074,204.45
2025-10-07 14:17:51.148337,9827074,204.65
2025-10-07 14:17:51.398259,9827074,204.5
2025-10-07 14:17:51.648296,9827074,204.5
2025-10-07 14:17:51.898131,9827074,204.65
2025-10-07 14:17:52.724200,9827074,204.5
2025-10-07 14:17:53.236067,9827074,203.95
2025-10-07 14:17:53.648625,9827074,203.95
2025-10-07 14:17:54.148116,9827074,203.8
2025-10-07 14:17:54.648304,9827074,204.05
2025-10-07 14:17:55.148629,9827074,204.35
2025-10-07 14:17:55.693443,9827074,204.65
2025-10-07 14:17:56.206122,9827074,204.8
2025-10-07 14:17:56.398232,9827074,205.0
2025-10-07 14:17:56.898171,9827074,205.15
2025-10-07 14:17:57.648177,9827074,205.05
2025-10-07 14:17:58.148272,9827074,205.9
2025-10-07 14:17:58.647967,9827074,205.35
2025-10-07 14:17:59.148002,9827074,204.95
2025-10-07 14:17:59.686872,9827074,205.45
2025-10-07 14:18:00.149859,9827074,205.55
2025-10-07 14:18:00.711116,9827074,205.55
2025-10-07 14:18:01.400086,9827074,207.5
2025-10-07 14:18:01.898234,9827074,207.0
2025-10-07 14:18:02.648330,9827074,206.4
2025-10-07 14:18:03.148632,9827074,206.5
2025-10-07 14:18:03.681193,9827074,206.5
2025-10-07 14:18:04.193004,9827074,207.0
2025-10-07 14:18:04.648554,9827074,207.4
2025-10-07 14:18:04.899556,9827074,207.4
2025-10-07 14:18:05.149692,9827074,207.6
2025-10-07 14:18:05.648630,9827074,207.1
2025-10-07 14:18:06.148625,9827074,207.3
2025-10-07 14:18:06.446717,9827074,207.75
2025-10-07 14:18:06.898762,9827074,207.75
2025-10-07 14:18:07.648497,9827074,207.6
2025-10-07 14:18:08.148733,9827074,207.45
2025-10-07 14:18:08.648353,9827074,207.45
2025-10-07 14:18:09.414965,9827074,206.95
2025-10-07 14:18:09.898743,9827074,207.65
2025-10-07 14:18:10.148479,9827074,207.65
2025-10-07 14:18:10.748973,9827074,207.65
2025-10-07 14:18:11.148293,9827074,207.45
2025-10-07 14:18:11.398239,9827074,207.6
2025-10-07 14:18:11.898775,9827074,207.6
2025-10-07 14:18:12.648199,9827074,207.75
2025-10-07 14:18:13.148267,9827074,207.05
2025-10-07 14:18:13.648414,9827074,207.05
2025-10-07 14:18:14.228317,9827074,208.3
2025-10-07 14:18:14.649208,9827074,207.95
2025-10-07 14:18:14.898358,9827074,207.85
2025-10-07 14:18:15.148684,9827074,207.85
2025-10-07 14:18:15.663129,9827074,207.6
2025-10-07 14:18:16.148486,9827074,207.7
2025-10-07 14:18:16.648414,9827074,206.9
2025-10-07 14:18:16.898425,9827074,206.75
2025-10-07 14:18:17.148308,9827074,207.3
2025-10-07 14:18:17.648301,9827074,207.25
2025-10-07 14:18:18.148498,9827074,208.0
2025-10-07 14:18:18.733524,9827074,208.0
2025-10-07 14:18:19.900030,9827074,207.7
2025-10-07 14:18:20.149012,9827074,207.7
2025-10-07 14:18:20.648457,9827074,208.05
2025-10-07 14:18:21.148892,9827074,207.6
2025-10-07 14:18:21.705207,9827074,207.9
2025-10-07 14:18:22.148847,9827074,208.1
2025-10-07 14:18:22.648495,9827074,208.15
2025-10-07 14:18:23.149272,9827074,207.95
2025-10-07 14:18:23.399809,9827074,207.95
2025-10-07 14:18:23.752793,9827074,207.95
2025-10-07 14:18:24.161405,9827074,208.0
2025-10-07 14:18:24.673269,9827074,207.25
2025-10-07 14:18:25.148410,9827074,207.25
2025-10-07 14:18:25.648527,9827074,207.25
2025-10-07 14:18:26.148390,9827074,207.3
2025-10-07 14:18:26.648937,9827074,207.3
2025-10-07 14:18:27.898760,9827074,207.95
2025-10-07 14:18:28.148649,9827074,207.95
2025-10-07 14:18:28.648428,9827074,208.95
2025-10-07 14:18:29.487081,9827074,208.95
2025-10-07 14:18:29.649043,9827074,208.7
2025-10-07 14:18:29.898911,9827074,208.9
2025-10-07 14:18:30.148901,9827074,208.45
2025-10-07 14:18:30.717278,9827074,208.95
2025-10-07 14:18:30.898631,9827074,208.95
2025-10-07 14:18:31.148662,9827074,208.85
2025-10-07 14:18:31.648481,9827074,208.75
2025-10-07 14:18:32.147970,9827074,209.0
