timestamp,token,ltp
2025-10-07 14:17:50.900247,9832962,195.95
2025-10-07 14:17:51.398538,9832962,196.45
2025-10-07 14:17:51.648601,9832962,196.55
2025-10-07 14:17:52.213358,9832962,196.85
2025-10-07 14:17:52.724676,9832962,196.85
2025-10-07 14:17:52.899090,9832962,197.0
2025-10-07 14:17:53.236355,9832962,197.3
2025-10-07 14:17:53.398651,9832962,197.3
2025-10-07 14:17:53.953075,9832962,197.3
2025-10-07 14:17:54.148384,9832962,197.2
2025-10-07 14:17:54.648592,9832962,197.2
2025-10-07 14:17:55.148341,9832962,196.45
2025-10-07 14:17:55.897939,9832962,196.45
2025-10-07 14:17:56.206400,9832962,196.4
2025-10-07 14:17:56.718352,9832962,196.4
2025-10-07 14:17:57.147885,9832962,195.9
2025-10-07 14:17:57.648698,9832962,195.5
2025-10-07 14:17:58.148564,9832962,195.55
2025-10-07 14:17:58.648235,9832962,195.55
2025-10-07 14:17:59.148163,9832962,196.05
2025-10-07 14:17:59.993940,9832962,196.05
2025-10-07 14:18:00.711352,9832962,196.05
2025-10-07 14:18:01.148102,9832962,194.05
2025-10-07 14:18:01.735287,9832962,193.75
2025-10-07 14:18:02.397965,9832962,194.6
2025-10-07 14:18:02.648604,9832962,193.95
2025-10-07 14:18:03.148351,9832962,193.95
2025-10-07 14:18:04.193286,9832962,193.8
2025-10-07 14:18:04.899824,9832962,193.8
2025-10-07 14:18:05.149973,9832962,193.6
2025-10-07 14:18:05.933676,9832962,194.3
2025-10-07 14:18:06.148887,9832962,194.2
2025-10-07 14:18:06.648256,9832962,193.4
2025-10-07 14:18:07.150142,9832962,193.55
2025-10-07 14:18:07.469669,9832962,193.55
2025-10-07 14:18:07.898671,9832962,193.55
2025-10-07 14:18:08.148455,9832962,193.1
2025-10-07 14:18:08.898298,9832962,193.55
2025-10-07 14:18:09.148294,9832962,194.15
2025-10-07 14:18:09.898900,9832962,194.15
2025-10-07 14:18:10.748683,9832962,194.15
2025-10-07 14:18:11.148567,9832962,193.05
2025-10-07 14:18:11.667921,9832962,193.1
2025-10-07 14:18:11.899001,9832962,193.1
2025-10-07 14:18:12.148265,9832962,193.6
2025-10-07 14:18:12.900361,9832962,193.6
2025-10-07 14:18:13.148555,9832962,193.6
2025-10-07 14:18:14.228507,9832962,193.6
2025-10-07 14:18:14.648920,9832962,193.45
2025-10-07 14:18:15.148913,9832962,194.05
2025-10-07 14:18:15.663601,9832962,194.05
2025-10-07 14:18:16.148783,9832962,194.35
2025-10-07 14:18:16.898711,9832962,194.35
2025-10-07 14:18:17.148559,9832962,194.35
2025-10-07 14:18:17.899069,9832962,193.0
2025-10-07 14:18:18.148788,9832962,193.0
2025-10-07 14:18:18.898499,9832962,193.55
2025-10-07 14:18:19.246361,9832962,193.55
2025-10-07 14:18:19.900316,9832962,193.45
2025-10-07 14:18:20.148728,9832962,193.2
2025-10-07 14:18:20.648749,9832962,193.25
2025-10-07 14:18:21.149173,9832962,193.25
2025-10-07 14:18:21.898439,9832962,193.65
2025-10-07 14:18:22.149072,9832962,193.65
2025-10-07 14:18:22.399407,9832962,193.65
2025-10-07 14:18:22.648777,9832962,193.0
2025-10-07 14:18:23.149022,9832962,192.75
2025-10-07 14:18:23.898730,9832962,193.4
2025-10-07 14:18:24.161638,9832962,193.4
2025-10-07 14:18:24.898337,9832962,193.75
2025-10-07 14:18:25.148690,9832962,193.75
2025-10-07 14:18:25.898836,9832962,193.75
2025-10-07 14:18:26.398256,9832962,193.7
2025-10-07 14:18:27.398318,9832962,193.7
2025-10-07 14:18:28.148924,9832962,193.7
2025-10-07 14:18:28.398986,9832962,192.35
2025-10-07 14:18:28.648620,9832962,192.25
2025-10-07 14:18:29.487657,9832962,192.25
2025-10-07 14:18:29.899138,9832962,192.25
2025-10-07 14:18:30.717536,9832962,192.1
2025-10-07 14:18:30.898918,9832962,192.1
2025-10-07 14:18:31.148949,9832962,192.05
2025-10-07 14:18:31.398138,9832962,192.05
2025-10-07 14:18:31.648734,9832962,191.9
2025-10-07 14:18:32.148260,9832962,192.3
2025-10-07 14:18:32.398251,9832962,192.3
2025-10-07 14:18:32.898982,9832962,192.0
2025-10-07 14:18:33.149863,9832962,192.0
2025-10-07 14:18:33.991479,9832962,191.95
2025-10-07 14:18:34.148605,9832962,191.95
2025-10-07 14:18:34.899311,9832962,192.1
2025-10-07 14:18:35.149097,9832962,192.3
2025-10-07 14:18:35.649436,9832962,191.8
2025-10-07 14:18:36.150938,9832962,191.8
2025-10-07 14:18:36.449475,9832962,191.65
2025-10-07 14:18:36.898356,9832962,192.1
2025-10-07 14:18:37.149235,9832962,192.2
2025-10-07 14:18:37.649052,9832962,192.2
2025-10-07 14:18:38.149065,9832962,192.2
2025-10-07 14:18:38.898946,9832962,192.85
2025-10-07 14:18:39.899090,9832962,192.45
2025-10-07 14:18:40.898697,9832962,192.4
2025-10-07 14:18:41.398691,9832962,192.4
2025-10-07 14:18:42.398750,9832962,192.4
2025-10-07 14:18:43.150775,9832962,192.4
2025-10-07 14:18:43.648956,9832962,192.45
2025-10-07 14:18:43.898949,9832962,192.45
2025-10-07 14:18:44.399283,9832962,191.9
2025-10-07 14:18:44.649490,9832962,191.95
2025-10-07 14:18:45.148935,9832962,192.55
2025-10-07 14:18:45.648444,9832962,192.55
2025-10-07 14:18:45.898942,9832962,192.55
2025-10-07 14:18:46.177749,9832962,193.0
2025-10-07 14:18:46.398596,9832962,193.0
2025-10-07 14:18:46.898546,9832962,192.85
2025-10-07 14:18:47.149380,9832962,192.85
2025-10-07 14:18:47.898581,9832962,192.75
2025-10-07 14:18:48.149059,9832962,192.75
2025-10-07 14:18:48.900137,9832962,192.75
2025-10-07 14:18:49.148935,9832962,192.3
2025-10-07 14:18:49.661381,9832962,192.3
2025-10-07 14:18:49.966652,9832962,192.65
2025-10-07 14:18:50.150432,9832962,192.65
2025-10-07 14:18:50.649475,9832962,192.85
2025-10-07 14:18:51.200483,9832962,192.85
2025-10-07 14:18:52.166462,9832962,192.85
2025-10-07 14:18:52.920632,9832962,192.9
2025-10-07 14:18:53.166397,9832962,192.9
2025-10-07 14:18:53.666381,9832962,193.2
2025-10-07 14:18:54.676984,9832962,193.2
2025-10-07 14:18:54.900986,9832962,193.4
2025-10-07 14:18:55.399680,9832962,193.4
2025-10-07 14:18:55.905852,9832962,193.0
2025-10-07 14:18:56.213560,9832962,193.0
2025-10-07 14:18:56.898466,9832962,193.0
2025-10-07 14:18:57.441618,9832962,193.0
2025-10-07 14:18:57.898844,9832962,193.0
2025-10-07 14:18:58.670898,9832962,193.0
2025-10-07 14:18:59.649546,9832962,193.3
2025-10-07 14:19:00.398311,9832962,193.3
2025-10-07 14:19:00.718500,9832962,194.0
2025-10-07 14:19:01.148909,9832962,194.0
2025-10-07 14:19:01.949219,9832962,193.8
2025-10-07 14:19:02.149250,9832962,193.4
2025-10-07 14:19:02.936534,9832962,193.85
2025-10-07 14:19:03.398483,9832962,193.85
2025-10-07 14:19:03.649236,9832962,194.0
2025-10-07 14:19:04.200758,9832962,194.0
2025-10-07 14:19:04.398731,9832962,194.0
2025-10-07 14:19:04.713188,9832962,194.25
2025-10-07 14:19:05.149111,9832962,193.6
2025-10-07 14:19:05.899090,9832962,193.9
2025-10-07 14:19:06.453502,9832962,193.9
2025-10-07 14:19:06.898949,9832962,194.35
2025-10-07 14:19:07.148830,9832962,194.35
2025-10-07 14:19:07.898759,9832962,194.35
2025-10-07 14:19:08.476452,9832962,193.45
2025-10-07 14:19:08.649237,9832962,193.5
2025-10-07 14:19:09.149338,9832962,193.45
2025-10-07 14:19:09.399022,9832962,193.45
2025-10-07 14:19:09.649285,9832962,193.45
2025-10-07 14:19:10.149219,9832962,193.7
2025-10-07 14:19:10.652862,9832962,193.7
2025-10-07 14:19:10.899536,9832962,193.7
2025-10-07 14:19:11.151930,9832962,193.7
2025-10-07 14:19:11.983491,9832962,193.7
2025-10-07 14:19:12.701898,9832962,194.2
2025-10-07 14:19:12.899171,9832962,194.2
2025-10-07 14:19:13.149410,9832962,195.0
2025-10-07 14:19:13.649685,9832962,195.0
2025-10-07 14:19:14.149446,9832962,195.05
2025-10-07 14:19:14.399001,9832962,195.05
2025-10-07 14:19:14.950801,9832962,195.45
2025-10-07 14:19:15.149048,9832962,195.45
2025-10-07 14:19:16.183653,9832962,195.05
2025-10-07 14:19:16.899448,9832962,195.05
2025-10-07 14:19:17.717746,9832962,194.9
2025-10-07 14:19:18.650970,9832962,194.9
2025-10-07 14:19:19.561947,9832962,194.95
2025-10-07 14:19:20.170133,9832962,194.9
2025-10-07 14:19:20.420226,9832962,194.9
2025-10-07 14:19:20.899338,9832962,194.9
2025-10-07 14:19:21.899707,9832962,194.9
2025-10-07 14:19:22.939744,9832962,194.9
2025-10-07 14:23:43.311293,9832962,201.25
2025-10-07 14:23:43.560012,9832962,201.25
2025-10-07 14:23:43.810641,9832962,201.3
2025-10-07 14:23:44.310566,9832962,201.3
2025-10-07 14:23:44.810155,9832962,201.3
2025-10-07 14:23:45.310476,9832962,201.3
2025-10-07 14:23:46.627946,9832962,201.3
2025-10-07 14:23:46.810685,9832962,201.3
2025-10-07 14:23:47.809950,9832962,200.75
2025-10-07 14:23:48.060678,9832962,200.5
2025-10-07 14:23:48.566884,9832962,200.0
2025-10-07 14:23:48.878719,9832962,200.0
2025-10-07 14:23:49.310058,9832962,199.35
2025-10-07 14:23:49.560186,9832962,199.35
2025-10-07 14:23:49.810156,9832962,199.85
2025-10-07 14:23:50.060774,9832962,200.4
2025-10-07 14:23:50.310949,9832962,200.4
2025-10-07 14:23:50.824943,9832962,200.4
2025-10-07 14:23:51.310648,9832962,200.4
2025-10-07 14:23:51.559904,9832962,199.9
2025-10-07 14:23:51.810218,9832962,199.45
2025-10-07 14:23:52.361775,9832962,199.35
2025-10-07 14:23:52.874146,9832962,200.0
2025-10-07 14:23:53.060406,9832962,200.0
2025-10-07 14:23:53.310441,9832962,200.0
2025-10-07 14:23:53.896793,9832962,201.3
2025-10-07 14:23:54.408431,9832962,201.35
2025-10-07 14:23:54.810104,9832962,201.35
2025-10-07 14:23:55.060293,9832962,200.85
2025-10-07 14:23:55.311588,9832962,200.85
2025-10-07 14:23:55.809918,9832962,200.45
2025-10-07 14:23:56.354897,9832962,200.5
2025-10-07 14:23:56.810062,9832962,200.5
2025-10-07 14:23:57.310521,9832962,200.0
2025-10-07 14:23:57.816683,9832962,200.0
2025-10-07 14:23:58.560572,9832962,200.65
2025-10-07 14:23:59.119480,9832962,200.65
2025-10-07 14:23:59.631386,9832962,201.25
2025-10-07 14:23:59.810311,9832962,201.25
2025-10-07 14:24:00.348330,9832962,201.25
2025-10-07 14:24:00.655269,9832962,201.05
2025-10-07 14:24:01.060806,9832962,201.05
2025-10-07 14:24:01.320001,9832962,201.15
2025-10-07 14:24:01.559976,9832962,200.5
2025-10-07 14:24:01.809959,9832962,200.5
2025-10-07 14:24:02.310138,9832962,199.95
2025-10-07 14:24:02.810846,9832962,199.4
2025-10-07 14:24:03.310044,9832962,198.55
2025-10-07 14:24:03.829796,9832962,198.0
2025-10-07 14:24:04.310075,9832962,197.0
2025-10-07 14:24:04.649061,9832962,198.0
2025-10-07 14:24:04.815630,9832962,198.0
2025-10-07 14:24:05.310456,9832962,198.0
2025-10-07 14:24:06.084240,9832962,197.95
2025-10-07 14:24:06.389521,9832962,198.55
2025-10-07 14:24:06.901628,9832962,198.45
2025-10-07 14:24:07.311416,9832962,198.5
2025-10-07 14:24:07.811085,9832962,199.3
2025-10-07 14:24:08.316799,9832962,198.45
2025-10-07 14:24:08.810081,9832962,198.8
2025-10-07 14:24:09.309815,9832962,200.0
2025-10-07 14:24:09.559919,9832962,200.0
2025-10-07 14:24:09.872076,9832962,200.0
2025-10-07 14:24:10.383847,9832962,200.3
2025-10-07 14:24:10.895230,9832962,200.15
2025-10-07 14:24:11.311320,9832962,200.3
2025-10-07 14:24:11.817666,9832962,200.0
2025-10-07 14:24:12.329076,9832962,200.35
2025-10-07 14:24:12.810311,9832962,199.15
2025-10-07 14:24:13.310914,9832962,199.15
2025-10-07 14:24:13.560095,9832962,199.15
2025-10-07 14:24:13.865185,9832962,198.8
2025-10-07 14:24:14.310029,9832962,198.8
2025-10-07 14:24:14.560366,9832962,199.25
2025-10-07 14:24:15.060473,9832962,199.25
2025-10-07 14:24:15.311148,9832962,199.8
2025-10-07 14:24:16.118938,9832962,199.8
2025-10-07 14:24:16.310791,9832962,199.8
2025-10-07 14:24:16.810614,9832962,200.0
2025-10-07 14:24:17.313029,9832962,201.65
2025-10-07 14:24:18.167589,9832962,201.85
2025-10-07 14:24:18.310229,9832962,201.85
2025-10-07 14:24:19.060494,9832962,201.85
2025-10-07 14:24:19.398392,9832962,200.65
2025-10-07 14:24:19.560187,9832962,200.65
2025-10-07 14:24:19.907087,9832962,201.85
2025-10-07 14:24:20.316670,9832962,201.8
2025-10-07 14:24:20.811461,9832962,201.7
2025-10-07 14:24:21.310440,9832962,201.7
2025-10-07 14:24:21.811193,9832962,201.5
2025-10-07 14:24:22.317097,9832962,201.9
2025-10-07 14:24:22.810768,9832962,201.35
2025-10-07 14:24:23.310978,9832962,200.95
2025-10-07 14:24:23.560511,9832962,200.85
2025-10-07 14:24:24.060960,9832962,201.85
2025-10-07 14:24:24.412959,9832962,201.5
2025-10-07 14:24:24.825689,9832962,201.5
2025-10-07 14:24:25.311051,9832962,200.85
2025-10-07 14:24:25.810744,9832962,201.0
