timestamp,token,open,high,low,close
2025-10-09 09:15:00,256265,25056.05,25059.2,25039.4,25058.95
2025-10-09 09:20:00,256265,25059.6,25107.05,25059.6,25105.15
2025-10-09 09:25:00,256265,25105.5,25111.25,25092.35,25108.1
2025-10-09 09:30:00,256265,25107.35,25119.9,25086.15,25091.1
2025-10-09 09:35:00,256265,25091.85,25104.5,25072.4,25097.75
2025-10-09 09:40:00,256265,25097.85,25099.7,25064.25,25068.0
2025-10-09 09:45:00,256265,25067.8,25083.1,25056.45,25061.8
2025-10-09 09:50:00,256265,25060.75,25062.1,25035.2,25059.9
2025-10-09 09:55:00,256265,25059.45,25061.6,25048.3,25048.6
2025-10-09 10:00:00,256265,25048.6,25060.65,25036.6,25054.75
2025-10-09 10:05:00,256265,25054.9,25055.7,25039.75,25042.9
2025-10-09 10:10:00,256265,25043.55,25045.1,25024.3,25041.8
2025-10-09 10:15:00,256265,25042.05,25063.55,25032.75,25051.05
2025-10-09 10:20:00,256265,25051.75,25074.85,25044.35,25071.9
2025-10-09 10:25:00,256265,25071.7,25085.3,25062.7,25078.45
2025-10-09 10:30:00,256265,25078.8,25091.3,25078.8,25088.75
2025-10-09 10:35:00,256265,25088.65,25109.65,25088.65,25099.9
2025-10-09 10:40:00,256265,25099.8,25103.8,25090.5,25100.25
2025-10-09 10:45:00,256265,25100.35,25106.95,25095.15,25097.4
2025-10-09 10:50:00,256265,25096.55,25097.7,25076.95,25088.85
2025-10-09 10:55:00,256265,25088.65,25104.65,25084.25,25102.55
