timestamp,token,open,high,low,close
2025-10-09 10:00:00,10923266,216.85,241.95,206.2,226.65
2025-10-09 10:05:00,10923266,226.5,228.6,211.9,218.35
2025-10-09 10:10:00,10923266,218.35,222.0,203.7,218.3
2025-10-09 10:15:00,10923266,216.95,228.7,210.25,226.05
2025-10-09 10:20:00,10923266,225.7,242.45,218.0,240.55
2025-10-09 10:25:00,10923266,240.1,250.1,234.3,243.65
2025-10-09 10:30:00,10923266,244.8,253.9,243.05,250.6
2025-10-09 10:35:00,10923266,250.6,272.5,249.5,258.3
2025-10-09 10:40:00,10923266,259.25,264.5,252.9,264.05
2025-10-09 10:45:00,10923266,264.05,267.7,257.4,257.4
2025-10-09 10:50:00,10923266,258.55,261.5,239.95,252.1
2025-10-09 10:55:00,10923266,252.1,268.15,246.7,268.0
