timestamp,token,open,high,low,close
2025-10-09 09:45:00,10929666,234.7,244.8,234.35,241.55
2025-10-09 09:46:00,10929666,241.55,244.0,236.55,239.3
2025-10-09 09:47:00,10929666,239.3,239.45,227.85,228.3
2025-10-09 09:48:00,10929666,228.3,233.0,222.2,228.8
2025-10-09 09:49:00,10929666,228.8,243.0,227.55,243.0
2025-10-09 09:50:00,10929666,243.0,247.6,239.55,247.2
2025-10-09 09:51:00,10929666,247.2,250.5,245.35,247.8
2025-10-09 09:52:00,10929666,247.8,256.15,246.3,251.6
2025-10-09 09:53:00,10929666,251.2,259.4,247.35,247.7
2025-10-09 09:54:00,10929666,248.15,249.3,237.0,238.0
2025-10-09 09:55:00,10929666,238.0,246.1,236.55,237.65
2025-10-09 09:56:00,10929666,237.55,247.6,235.55,246.95
2025-10-09 09:57:00,10929666,246.95,247.8,237.1,242.0
2025-10-09 09:58:00,10929666,242.0,247.65,240.15,242.85
2025-10-09 09:59:00,10929666,242.85,248.8,242.25,248.05
2025-10-09 10:00:00,10929666,249.7,261.0,247.35,257.55
2025-10-09 10:01:00,10929666,258.15,259.25,242.5,244.3
2025-10-09 10:02:00,10929666,243.5,249.1,237.85,238.5
2025-10-09 10:03:00,10929666,238.5,246.0,234.3,245.05
2025-10-09 10:04:00,10929666,244.85,245.5,238.15,238.25
2025-10-09 10:05:00,10929666,238.9,248.95,238.9,248.4
2025-10-09 10:06:00,10929666,248.9,254.35,246.0,249.15
2025-10-09 10:07:00,10929666,249.85,251.35,239.55,239.7
2025-10-09 10:08:00,10929666,239.65,244.3,236.35,241.9
2025-10-09 10:09:00,10929666,243.3,248.8,241.3,247.55
2025-10-09 10:10:00,10929666,248.05,256.7,245.2,256.2
2025-10-09 10:11:00,10929666,256.2,261.4,253.65,259.65
2025-10-09 10:12:00,10929666,259.65,263.6,255.9,255.9
2025-10-09 10:13:00,10929666,256.5,262.9,256.5,259.5
2025-10-09 10:14:00,10929666,259.5,260.0,244.35,246.9
2025-10-09 10:15:00,10929666,247.85,251.4,244.85,249.4
2025-10-09 10:16:00,10929666,251.65,256.95,250.0,254.7
2025-10-09 10:17:00,10929666,254.7,255.35,248.15,250.15
2025-10-09 10:18:00,10929666,250.15,250.85,242.5,242.8
2025-10-09 10:19:00,10929666,243.05,244.75,235.95,239.45
2025-10-09 10:20:00,10929666,239.85,246.75,236.7,246.0
2025-10-09 10:21:00,10929666,246.0,248.0,238.45,239.55
2025-10-09 10:22:00,10929666,238.85,238.85,227.0,228.45
2025-10-09 10:23:00,10929666,228.6,234.35,227.7,231.9
2025-10-09 10:24:00,10929666,231.9,233.0,221.35,223.55
2025-10-09 10:25:00,10929666,223.0,229.2,218.55,223.15
2025-10-09 10:26:00,10929666,223.6,223.6,215.25,216.0
2025-10-09 10:27:00,10929666,216.0,216.9,213.7,215.85
2025-10-09 10:28:00,10929666,215.3,218.95,212.1,218.3
2025-10-09 10:29:00,10929666,217.6,222.4,216.6,217.4
2025-10-09 10:30:00,10929666,216.0,218.6,212.65,217.7
2025-10-09 10:31:00,10929666,216.85,219.25,213.0,214.1
2025-10-09 10:32:00,10929666,213.9,216.55,211.75,213.95
2025-10-09 10:33:00,10929666,214.3,217.0,211.5,216.85
2025-10-09 10:34:00,10929666,216.85,216.85,208.1,211.25
2025-10-09 10:35:00,10929666,211.25,212.6,205.9,206.9
2025-10-09 10:36:00,10929666,206.6,208.5,202.1,206.05
2025-10-09 10:37:00,10929666,206.65,206.7,200.8,201.4
2025-10-09 10:38:00,10929666,201.4,201.4,192.0,198.3
2025-10-09 10:39:00,10929666,198.2,203.55,196.8,202.2
2025-10-09 10:40:00,10929666,202.2,203.5,198.0,202.35
2025-10-09 10:41:00,10929666,202.35,207.65,201.0,206.65
2025-10-09 10:42:00,10929666,206.25,207.15,201.5,205.1
2025-10-09 10:43:00,10929666,205.1,205.2,198.1,200.1
2025-10-09 10:44:00,10929666,200.3,203.05,197.0,197.25
2025-10-09 10:45:00,10929666,197.3,198.05,195.0,196.5
2025-10-09 10:46:00,10929666,196.55,201.4,196.55,201.4
2025-10-09 10:47:00,10929666,201.0,203.05,195.9,195.9
2025-10-09 10:48:00,10929666,196.35,197.2,194.8,195.95
2025-10-09 10:49:00,10929666,195.95,202.8,195.0,202.8
2025-10-09 10:50:00,10929666,202.2,203.85,199.75,200.45
2025-10-09 10:51:00,10929666,200.0,210.95,200.0,208.95
2025-10-09 10:52:00,10929666,209.2,216.8,209.2,213.0
2025-10-09 10:53:00,10929666,213.75,217.55,210.4,212.9
2025-10-09 10:54:00,10929666,212.9,215.1,205.05,205.6
2025-10-09 10:55:00,10929666,206.0,211.25,205.4,210.45
2025-10-09 10:56:00,10929666,210.45,210.45,202.8,205.0
2025-10-09 10:57:00,10929666,205.05,208.0,201.85,202.4
2025-10-09 10:58:00,10929666,203.0,203.0,191.85,193.6
2025-10-09 10:59:00,10929666,194.3,195.55,192.15,192.55
2025-10-09 11:00:00,10929666,192.8,192.8,183.8,187.75
2025-10-09 11:01:00,10929666,187.0,187.0,175.0,175.7
2025-10-09 11:02:00,10929666,175.6,179.5,174.0,175.15
